x1,x2,label
1.2122954465284277,-0.4685455077618993,1
1.2459230595027777,-0.3670845935005864,1
0.5580055196780458,0.8330432188130782,0
1.2849399841581346,-0.3401035522422716,1
1.8760077954437417,-0.17026789800797415,1
0.9311636365695498,-0.16648622975530325,1
1.8430504311707931,-0.2679342053903061,1
1.8548150036734823,-0.4154602480768398,1
-0.024763243186473938,-0.4109324112700073,1
-0.24883957070619703,0.5825182847294509,1
-0.26537834715441233,0.8663770106525073,0
-0.8825495367250423,0.8385652690612307,0
-0.5751028629515967,0.37264107068044283,0
0.6859912833698241,1.036370032942176,0
0.3740492287638403,0.7403972274416202,0
1.8806721271027569,-0.25454853851505793,1
0.8699061857852037,0.11553213182940346,0
1.3402224955329265,0.1889645286896398,0
0.26862969252584257,-0.2830847068787794,1
0.7824798183216276,-0.475361272320018,1
0.36802814759181496,-0.42189320102697214,1
0.8767296382836767,0.3744571490449031,0
1.3578085175785228,-0.5495511640339705,1
0.36037673666512104,1.046279828727021,0
-1.041872189033528,0.6039185803322137,0
0.7172899459731052,1.1556295791660383,0
1.8417323333931006,-0.4362540112223525,1
2.0810792315351967,0.24246874223701567,1
1.9266320010132842,0.30225510040781445,1
-0.16324226349314894,1.113233965276685,0
1.1120127256413728,-0.37315538172104196,1
1.4953959779172339,-0.4006978641744773,1
0.41455064619440857,0.5976178322084584,0
-0.7318064007191819,0.7159391087331123,0
0.4224464187940227,1.1416664657719036,0
-0.21132980921581418,0.9042491367626313,0
0.5449388761553965,-0.17943858435242,1
0.6333636914434909,0.6767270819404017,0
2.1267595130055876,0.06847196211279968,1
0.46900328937939445,0.8937797694067868,0
0.3026854792415427,1.029647804404808,0
1.8079952151225087,0.04983552251704912,1
-1.0292411965286017,0.6746472833168319,0
-0.41637538672142577,0.9257662804245069,0
0.05048560454968483,0.773644767397736,0
1.201420523285698,-0.2642822551282813,1
-0.16352856028640556,0.42810595165440124,1
1.0640079359670487,-0.450926474214737,1
0.4643987518980384,0.5942779528181117,0
1.4113910386125017,-0.023109413368378573,1
